timestamp,sensor_id,sensor_type,location,value,unit,quality
2026-02-25T12:09:49.129964+00:00,HUM-N01,humidity,north_gate,69.58,percent,good
2026-02-25T12:09:49.129964+00:00,VIB-F01,vibration,foundation,0.1,mm_per_sec,good
2026-02-25T12:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,80.01,dBA,good
2026-02-25T12:09:49.129964+00:00,DUST-E01,pm25,entrance,17.93,ug_per_m3,good
2026-02-25T12:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-25T12:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-25T12:24:49.129964+00:00,HUM-N01,humidity,north_gate,79.04,percent,good
2026-02-25T12:24:49.129964+00:00,VIB-F01,vibration,foundation,0.2,mm_per_sec,good
2026-02-25T12:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,60.26,dBA,good
2026-02-25T12:24:49.129964+00:00,DUST-E01,pm25,entrance,28.88,ug_per_m3,good
2026-02-25T12:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-25T12:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-25T12:39:49.129964+00:00,HUM-N01,humidity,north_gate,72.8,percent,good
2026-02-25T12:39:49.129964+00:00,VIB-F01,vibration,foundation,0.24,mm_per_sec,good
2026-02-25T12:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,72.52,dBA,good
2026-02-25T12:39:49.129964+00:00,DUST-E01,pm25,entrance,15.91,ug_per_m3,good
2026-02-25T12:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-25T12:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-25T12:54:49.129964+00:00,HUM-N01,humidity,north_gate,50.16,percent,good
2026-02-25T12:54:49.129964+00:00,VIB-F01,vibration,foundation,0.21,mm_per_sec,good
2026-02-25T12:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,59.57,dBA,good
2026-02-25T12:54:49.129964+00:00,DUST-E01,pm25,entrance,13.53,ug_per_m3,good
2026-02-25T13:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-25T13:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-25T13:09:49.129964+00:00,HUM-N01,humidity,north_gate,42.34,percent,good
2026-02-25T13:09:49.129964+00:00,VIB-F01,vibration,foundation,0.25,mm_per_sec,good
2026-02-25T13:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,61.02,dBA,good
2026-02-25T13:09:49.129964+00:00,DUST-E01,pm25,entrance,13.6,ug_per_m3,good
2026-02-25T13:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-25T13:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-25T13:24:49.129964+00:00,HUM-N01,humidity,north_gate,60.02,percent,good
2026-02-25T13:24:49.129964+00:00,VIB-F01,vibration,foundation,0.19,mm_per_sec,good
2026-02-25T13:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,70.94,dBA,good
2026-02-25T13:24:49.129964+00:00,DUST-E01,pm25,entrance,8.63,ug_per_m3,good
2026-02-25T13:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-25T13:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-25T13:39:49.129964+00:00,HUM-N01,humidity,north_gate,59.14,percent,good
2026-02-25T13:39:49.129964+00:00,VIB-F01,vibration,foundation,0.21,mm_per_sec,good
2026-02-25T13:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,55,dBA,good
2026-02-25T13:39:49.129964+00:00,DUST-E01,pm25,entrance,26.88,ug_per_m3,good
2026-02-25T13:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-25T13:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-25T13:54:49.129964+00:00,HUM-N01,humidity,north_gate,52.34,percent,good
2026-02-25T13:54:49.129964+00:00,VIB-F01,vibration,foundation,0.15,mm_per_sec,good
2026-02-25T13:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,78.6,dBA,good
2026-02-25T13:54:49.129964+00:00,DUST-E01,pm25,entrance,10.99,ug_per_m3,good
2026-02-25T14:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-25T14:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-25T14:09:49.129964+00:00,HUM-N01,humidity,north_gate,79.34,percent,good
2026-02-25T14:09:49.129964+00:00,VIB-F01,vibration,foundation,0.21,mm_per_sec,good
2026-02-25T14:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,76.96,dBA,good
2026-02-25T14:09:49.129964+00:00,DUST-E01,pm25,entrance,12.21,ug_per_m3,good
2026-02-25T14:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-25T14:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-25T14:24:49.129964+00:00,HUM-N01,humidity,north_gate,40,percent,good
2026-02-25T14:24:49.129964+00:00,VIB-F01,vibration,foundation,0.11,mm_per_sec,good
2026-02-25T14:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,81.38,dBA,good
2026-02-25T14:24:49.129964+00:00,DUST-E01,pm25,entrance,7.85,ug_per_m3,good
2026-02-25T14:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-25T14:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-25T14:39:49.129964+00:00,HUM-N01,humidity,north_gate,64.85,percent,good
2026-02-25T14:39:49.129964+00:00,VIB-F01,vibration,foundation,0.06,mm_per_sec,good
2026-02-25T14:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,76.84,dBA,good
2026-02-25T14:39:49.129964+00:00,DUST-E01,pm25,entrance,21.7,ug_per_m3,good
2026-02-25T14:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-25T14:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-25T14:54:49.129964+00:00,HUM-N01,humidity,north_gate,78.8,percent,good
2026-02-25T14:54:49.129964+00:00,VIB-F01,vibration,foundation,0.17,mm_per_sec,good
2026-02-25T14:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,59.74,dBA,good
2026-02-25T14:54:49.129964+00:00,DUST-E01,pm25,entrance,28.59,ug_per_m3,good
2026-02-25T15:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-25T15:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-25T15:09:49.129964+00:00,HUM-N01,humidity,north_gate,71.06,percent,good
2026-02-25T15:09:49.129964+00:00,VIB-F01,vibration,foundation,0.19,mm_per_sec,good
2026-02-25T15:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,87.93,dBA,good
2026-02-25T15:09:49.129964+00:00,DUST-E01,pm25,entrance,17.97,ug_per_m3,good
2026-02-25T15:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-25T15:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-25T15:24:49.129964+00:00,HUM-N01,humidity,north_gate,62.61,percent,good
2026-02-25T15:24:49.129964+00:00,VIB-F01,vibration,foundation,0.12,mm_per_sec,good
2026-02-25T15:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,86.12,dBA,good
2026-02-25T15:24:49.129964+00:00,DUST-E01,pm25,entrance,16.02,ug_per_m3,good
2026-02-25T15:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-25T15:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-25T15:39:49.129964+00:00,HUM-N01,humidity,north_gate,42.78,percent,good
2026-02-25T15:39:49.129964+00:00,VIB-F01,vibration,foundation,0.29,mm_per_sec,good
2026-02-25T15:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,74.7,dBA,good
2026-02-25T15:39:49.129964+00:00,DUST-E01,pm25,entrance,6.77,ug_per_m3,good
2026-02-25T15:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-25T15:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-25T15:54:49.129964+00:00,HUM-N01,humidity,north_gate,40,percent,good
2026-02-25T15:54:49.129964+00:00,VIB-F01,vibration,foundation,0.22,mm_per_sec,good
2026-02-25T15:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,76.84,dBA,good
2026-02-25T15:54:49.129964+00:00,DUST-E01,pm25,entrance,19.41,ug_per_m3,good
2026-02-25T16:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-25T16:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-25T16:09:49.129964+00:00,HUM-N01,humidity,north_gate,49.6,percent,good
2026-02-25T16:09:49.129964+00:00,VIB-F01,vibration,foundation,0.26,mm_per_sec,good
2026-02-25T16:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,58.5,dBA,good
2026-02-25T16:09:49.129964+00:00,DUST-E01,pm25,entrance,33.67,ug_per_m3,good
2026-02-25T16:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-25T16:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-25T16:24:49.129964+00:00,HUM-N01,humidity,north_gate,59.92,percent,good
2026-02-25T16:24:49.129964+00:00,VIB-F01,vibration,foundation,0.26,mm_per_sec,good
2026-02-25T16:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,67.09,dBA,good
2026-02-25T16:24:49.129964+00:00,DUST-E01,pm25,entrance,16.7,ug_per_m3,good
2026-02-25T16:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-25T16:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-25T16:39:49.129964+00:00,HUM-N01,humidity,north_gate,50.88,percent,good
2026-02-25T16:39:49.129964+00:00,VIB-F01,vibration,foundation,0.15,mm_per_sec,good
2026-02-25T16:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,77.4,dBA,good
2026-02-25T16:39:49.129964+00:00,DUST-E01,pm25,entrance,16.34,ug_per_m3,good
2026-02-25T16:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-25T16:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-25T16:54:49.129964+00:00,HUM-N01,humidity,north_gate,40,percent,good
2026-02-25T16:54:49.129964+00:00,VIB-F01,vibration,foundation,0.06,mm_per_sec,good
2026-02-25T16:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,55,dBA,good
2026-02-25T16:54:49.129964+00:00,DUST-E01,pm25,entrance,12.18,ug_per_m3,good
2026-02-25T17:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-25T17:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-25T17:09:49.129964+00:00,HUM-N01,humidity,north_gate,47.6,percent,good
2026-02-25T17:09:49.129964+00:00,VIB-F01,vibration,foundation,0.07,mm_per_sec,good
2026-02-25T17:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,62.07,dBA,good
2026-02-25T17:09:49.129964+00:00,DUST-E01,pm25,entrance,6.9,ug_per_m3,good
2026-02-25T17:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-25T17:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-25T17:24:49.129964+00:00,HUM-N01,humidity,north_gate,40,percent,good
2026-02-25T17:24:49.129964+00:00,VIB-F01,vibration,foundation,0.15,mm_per_sec,good
2026-02-25T17:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,65.82,dBA,good
2026-02-25T17:24:49.129964+00:00,DUST-E01,pm25,entrance,37.42,ug_per_m3,good
2026-02-25T17:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-25T17:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-25T17:39:49.129964+00:00,HUM-N01,humidity,north_gate,54.99,percent,good
2026-02-25T17:39:49.129964+00:00,VIB-F01,vibration,foundation,0.09,mm_per_sec,good
2026-02-25T17:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,75.15,dBA,good
2026-02-25T17:39:49.129964+00:00,DUST-E01,pm25,entrance,19.24,ug_per_m3,good
2026-02-25T17:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-25T17:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-25T17:54:49.129964+00:00,HUM-N01,humidity,north_gate,65.84,percent,good
2026-02-25T17:54:49.129964+00:00,VIB-F01,vibration,foundation,0.25,mm_per_sec,good
2026-02-25T17:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,65.9,dBA,good
2026-02-25T17:54:49.129964+00:00,DUST-E01,pm25,entrance,29.76,ug_per_m3,good
2026-02-25T18:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-25T18:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-25T18:09:49.129964+00:00,HUM-N01,humidity,north_gate,67.85,percent,good
2026-02-25T18:09:49.129964+00:00,VIB-F01,vibration,foundation,0.14,mm_per_sec,good
2026-02-25T18:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,63.18,dBA,good
2026-02-25T18:09:49.129964+00:00,DUST-E01,pm25,entrance,25.47,ug_per_m3,good
2026-02-25T18:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-25T18:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-25T18:24:49.129964+00:00,HUM-N01,humidity,north_gate,58.76,percent,good
2026-02-25T18:24:49.129964+00:00,VIB-F01,vibration,foundation,0.21,mm_per_sec,good
2026-02-25T18:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,78.79,dBA,good
2026-02-25T18:24:49.129964+00:00,DUST-E01,pm25,entrance,21.79,ug_per_m3,good
2026-02-25T18:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-25T18:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-25T18:39:49.129964+00:00,HUM-N01,humidity,north_gate,60.33,percent,good
2026-02-25T18:39:49.129964+00:00,VIB-F01,vibration,foundation,0.31,mm_per_sec,good
2026-02-25T18:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,76.79,dBA,good
2026-02-25T18:39:49.129964+00:00,DUST-E01,pm25,entrance,24.01,ug_per_m3,good
2026-02-25T18:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-25T18:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-25T18:54:49.129964+00:00,HUM-N01,humidity,north_gate,61.45,percent,good
2026-02-25T18:54:49.129964+00:00,VIB-F01,vibration,foundation,0.06,mm_per_sec,good
2026-02-25T18:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,60.3,dBA,good
2026-02-25T18:54:49.129964+00:00,DUST-E01,pm25,entrance,17.13,ug_per_m3,good
2026-02-25T19:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-25T19:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-25T19:09:49.129964+00:00,HUM-N01,humidity,north_gate,76.76,percent,good
2026-02-25T19:09:49.129964+00:00,VIB-F01,vibration,foundation,0.12,mm_per_sec,good
2026-02-25T19:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,78.81,dBA,good
2026-02-25T19:09:49.129964+00:00,DUST-E01,pm25,entrance,16.84,ug_per_m3,good
2026-02-25T19:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-25T19:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-25T19:24:49.129964+00:00,HUM-N01,humidity,north_gate,40,percent,good
2026-02-25T19:24:49.129964+00:00,VIB-F01,vibration,foundation,0.16,mm_per_sec,good
2026-02-25T19:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,65.62,dBA,good
2026-02-25T19:24:49.129964+00:00,DUST-E01,pm25,entrance,10.56,ug_per_m3,good
2026-02-25T19:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-25T19:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-25T19:39:49.129964+00:00,HUM-N01,humidity,north_gate,40,percent,good
2026-02-25T19:39:49.129964+00:00,VIB-F01,vibration,foundation,0.22,mm_per_sec,good
2026-02-25T19:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,69.61,dBA,good
2026-02-25T19:39:49.129964+00:00,DUST-E01,pm25,entrance,5,ug_per_m3,good
2026-02-25T19:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-25T19:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-25T19:54:49.129964+00:00,HUM-N01,humidity,north_gate,51.08,percent,good
2026-02-25T19:54:49.129964+00:00,VIB-F01,vibration,foundation,0.13,mm_per_sec,good
2026-02-25T19:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,68.31,dBA,good
2026-02-25T19:54:49.129964+00:00,DUST-E01,pm25,entrance,16.97,ug_per_m3,good
2026-02-26T06:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T06:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T06:09:49.129964+00:00,HUM-N01,humidity,north_gate,51.63,percent,good
2026-02-26T06:09:49.129964+00:00,VIB-F01,vibration,foundation,0.39,mm_per_sec,good
2026-02-26T06:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,69.87,dBA,good
2026-02-26T06:09:49.129964+00:00,DUST-E01,pm25,entrance,14.36,ug_per_m3,good
2026-02-26T06:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T06:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T06:24:49.129964+00:00,HUM-N01,humidity,north_gate,63.8,percent,good
2026-02-26T06:24:49.129964+00:00,VIB-F01,vibration,foundation,0.08,mm_per_sec,good
2026-02-26T06:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,87.55,dBA,good
2026-02-26T06:24:49.129964+00:00,DUST-E01,pm25,entrance,12.98,ug_per_m3,good
2026-02-26T06:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T06:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T06:39:49.129964+00:00,HUM-N01,humidity,north_gate,55.43,percent,good
2026-02-26T06:39:49.129964+00:00,VIB-F01,vibration,foundation,0.15,mm_per_sec,good
2026-02-26T06:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,77.87,dBA,good
2026-02-26T06:39:49.129964+00:00,DUST-E01,pm25,entrance,23.46,ug_per_m3,good
2026-02-26T06:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T06:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T06:54:49.129964+00:00,HUM-N01,humidity,north_gate,45.82,percent,good
2026-02-26T06:54:49.129964+00:00,VIB-F01,vibration,foundation,0.09,mm_per_sec,good
2026-02-26T06:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,65.52,dBA,good
2026-02-26T06:54:49.129964+00:00,DUST-E01,pm25,entrance,27.73,ug_per_m3,good
2026-02-26T07:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T07:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T07:09:49.129964+00:00,HUM-N01,humidity,north_gate,59.15,percent,good
2026-02-26T07:09:49.129964+00:00,VIB-F01,vibration,foundation,0.08,mm_per_sec,good
2026-02-26T07:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,62.31,dBA,good
2026-02-26T07:09:49.129964+00:00,DUST-E01,pm25,entrance,30.86,ug_per_m3,good
2026-02-26T07:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T07:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T07:24:49.129964+00:00,HUM-N01,humidity,north_gate,51.51,percent,good
2026-02-26T07:24:49.129964+00:00,VIB-F01,vibration,foundation,0.29,mm_per_sec,good
2026-02-26T07:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,61.87,dBA,good
2026-02-26T07:24:49.129964+00:00,DUST-E01,pm25,entrance,26.81,ug_per_m3,good
2026-02-26T07:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T07:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T07:39:49.129964+00:00,HUM-N01,humidity,north_gate,66.98,percent,good
2026-02-26T07:39:49.129964+00:00,VIB-F01,vibration,foundation,0.03,mm_per_sec,good
2026-02-26T07:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,71.12,dBA,good
2026-02-26T07:39:49.129964+00:00,DUST-E01,pm25,entrance,16.28,ug_per_m3,good
2026-02-26T07:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T07:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T07:54:49.129964+00:00,HUM-N01,humidity,north_gate,65.33,percent,good
2026-02-26T07:54:49.129964+00:00,VIB-F01,vibration,foundation,0.01,mm_per_sec,good
2026-02-26T07:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,57.88,dBA,good
2026-02-26T07:54:49.129964+00:00,DUST-E01,pm25,entrance,12.01,ug_per_m3,good
2026-02-26T08:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T08:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T08:09:49.129964+00:00,HUM-N01,humidity,north_gate,45.63,percent,good
2026-02-26T08:09:49.129964+00:00,VIB-F01,vibration,foundation,0.07,mm_per_sec,good
2026-02-26T08:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,75.07,dBA,good
2026-02-26T08:09:49.129964+00:00,DUST-E01,pm25,entrance,14.2,ug_per_m3,good
2026-02-26T08:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T08:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T08:24:49.129964+00:00,HUM-N01,humidity,north_gate,66.86,percent,good
2026-02-26T08:24:49.129964+00:00,VIB-F01,vibration,foundation,0.14,mm_per_sec,good
2026-02-26T08:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,80.62,dBA,good
2026-02-26T08:24:49.129964+00:00,DUST-E01,pm25,entrance,18.82,ug_per_m3,good
2026-02-26T08:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T08:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T08:39:49.129964+00:00,HUM-N01,humidity,north_gate,40,percent,good
2026-02-26T08:39:49.129964+00:00,VIB-F01,vibration,foundation,0.22,mm_per_sec,good
2026-02-26T08:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,89.83,dBA,good
2026-02-26T08:39:49.129964+00:00,DUST-E01,pm25,entrance,10.22,ug_per_m3,good
